"","Feature ID","Taxonomy","Consensus","taxon","guid","mbNumber","taxonomicLevel","trophicMode","guild","confidenceRanking","growthForm","trait","notes","citationSource","SE4602_J4816","SE4603_J4816","SE4604_J4816","SE4605_J4816","SE4606_J4816","SE4607_J4816","SE4608_J4816","SE4609_J4816","SE4610_J4816","SE4611_J4816","SE4612_J4816","SE4613_J4816","SE4614_J4816","SE4615_J4816","SE4616_J4816","SE4617_J4816","SE4618_J4816","SE4619_J4816","SE4620_J4816","SE4621_J4816","SE4622_J4816","SE4623_J4816","SE4624_J4816","SE4625_J4816","SE4626_J4816","SE4627_J4816","SE4628_J4816","SE4629_J4816","SE4630_J4816","SE4631_J4816","SE4632_J4816","SE4633_J4816","SE4634_J4816","SE4635_J4816","SE4636_J4816","SE4637_J4816","SE4638_J4816","SE4639_J4816","SE4640_J4816","SE4641_J4816","SE4642_J4816","SE4643_J4816","SE4644_J4816","SE4645_J4816","SE4646_J4816","SE4647_J4816","SE4648_J4816"
"1074","2e0e46f0986dd41a186cdcc47a8234e8","k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Trechisporales;f__Hydnodontaceae;g__Trechispora;s__unidentified",0.6,"Trechispora","1CB1CC1A-36B9-11D5-9548-00D0592D548C","18664","13","Saprotroph","Wood Saprotroph","Highly Probable","Corticioid","White Rot","NULL","Gilbertson RL, Ryvarden L. 1987-1987. North American Polypores. Fungiflora, Oslo (ISBN: 978-0945345060); Rinaldi AC, et al. 2008. Fungal Diversity 33:1-45 ((http://www.fungaldiversity.org/fdp/sfdp/33-1.pdf)) (as Uncertain); Tedersoo L, et al. 2010. Mycorrhiza 20:217-263 ((https://doi.org/10.1007/s00572-009-0274-x)) (as not ECM).",0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1075","6f9f58739943c072d64f72fddc102443","k__Fungi;p__Ascomycota;c__Geoglossomycetes;o__Geoglossales;f__Geoglossaceae;g__Glutinoglossum",0.777777777777778,"Geoglossaceae","1CB18B24-36B9-11D5-9548-00D0592D548C","80796","9","Saprotroph","Undefined Saprotroph","Probable","NULL","NULL","Probably saprobic on soil or rotten vegetation, especially in grassland ecosystems; little is known (Cannon & Kirk 2007)","Cannon PF, Kirk PM. 2007. Fungal Families of the World. CAB International, Cambridge (ISBN: 978-0851998275)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1076","31eeb3db5ff2dd17795bf56a352f363b","k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Chaetothyriales;f__Herpotrichiellaceae;g__unidentified;s__unidentified",0.8,"Herpotrichiellaceae","1CB1CD37-36B9-11D5-9548-00D0592D548C","80856","9","Pathotroph-Saprotroph","Animal Pathogen-Fungal Parasite-Undefined Saprotroph","Probable","Facultative Yeast-Microfungus","NULL","Mostly saprobic on plants or other fungi, isolated from soil etc., and from medical sources (Cannon & Kirk 2007)","Cannon PF, Kirk PM. 2007. Fungal Families of the World. CAB International, Cambridge (ISBN: 978-0851998275)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1077","df00810016f679180a24cb49a2c818c2","k__Fungi;p__Glomeromycota;c__Glomeromycetes;o__Glomerales;f__Glomeraceae",0.875,"Glomeraceae","1CB1CD2A-36B9-11D5-9548-00D0592D548C","82026","9","Symbiotroph","Arbuscular Mycorrhizal","Highly Probable","Microfungus","NULL","NULL","Redecker D, et al. 2013. Mycorrhiza 23:515-531 ((https://doi.org/10.1007/s00572-013-0486-y))",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1078","1468ea668a3c3a27e021cad3ce117746","k__Fungi;p__Glomeromycota;c__Glomeromycetes;o__Glomerales;f__Glomeraceae",0.7,"Glomeraceae","1CB1CD2A-36B9-11D5-9548-00D0592D548C","82026","9","Symbiotroph","Arbuscular Mycorrhizal","Highly Probable","Microfungus","NULL","NULL","Redecker D, et al. 2013. Mycorrhiza 23:515-531 ((https://doi.org/10.1007/s00572-013-0486-y))",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1079","278a263f816a8f06c96229b1dc0bb6a1","k__Fungi;p__Glomeromycota;c__Glomeromycetes;o__Glomerales;f__Glomeraceae",0.666666666666667,"Glomeraceae","1CB1CD2A-36B9-11D5-9548-00D0592D548C","82026","9","Symbiotroph","Arbuscular Mycorrhizal","Highly Probable","Microfungus","NULL","NULL","Redecker D, et al. 2013. Mycorrhiza 23:515-531 ((https://doi.org/10.1007/s00572-013-0486-y))",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1080","2757af96a47f9ae2170303736e91a16d","k__Fungi;p__Kickxellomycota;c__Kickxellomycetes;o__Kickxellales;f__Kickxellaceae;g__Ramicandelaber;s__unidentified",0.8,"Ramicandelaber","CE97F1AF-A162-4A78-B4EA-64943ABA8370","28497","13","Saprotroph","Undefined Saprotroph","Probable","NULL","NULL","NULL","Tedersoo L, et al. 2014. Science 346:e1256688 ((https://doi.org/10.1126/science.1256688))",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1081","083a3ce6e1c149af866a2ddee703ad8e","k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales;f__Myxotrichaceae;g__Oidiodendron",0.7,"Myxotrichaceae","1CB1CD78-36B9-11D5-9548-00D0592D548C","81054","9","Saprotroph-Symbiotroph","Ectomycorrhizal-Undefined Saprotroph","Probable","Microfungus","NULL","Many species are cellulolytic, occurring on paper, straw etc. Others are mycorrhizal associated with roots of Ericaceae and Epacridaceae (Cannon & Kirk 2007)","Cannon PF, Kirk PM. 2007. Fungal Families of the World. CAB International, Cambridge (ISBN: 978-0851998275)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1082","a50d78fc0233888cedb220b0b7722abd","k__Fungi;p__Glomeromycota;c__Glomeromycetes;o__Diversisporales;f__Diversisporaceae;g__Diversispora",0.8,"Diversisporaceae","28FA7970-FB64-4353-9510-03FC3A07624A","82125","9","Symbiotroph","Arbuscular Mycorrhizal","Highly Probable","NULL","NULL","NULL","Redecker D, et al. 2013. Mycorrhiza 23:515-531 ((https://doi.org/10.1007/s00572-013-0486-y))",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1083","90b33fe49f92f130e8f8752e78f3781f","k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Venturiales;f__Sympoventuriaceae;g__Ochroconis",0.6,"Ochroconis","1CB1954F-36B9-11D5-9548-00D0592D548C","9136","13","Saprotroph","Undefined Saprotroph","Probable","NULL","NULL","NULL","Tedersoo L, et al. 2014. Science 346:e1256688 ((https://doi.org/10.1126/science.1256688))",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1084","ee4ee17cfe2be93de872592503639496","k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Stephanosporaceae",0.6,"Stephanosporaceae","1CB1CDDB-36B9-11D5-9548-00D0592D548C","81422","9","Saprotroph","Plant Saprotroph-Wood Saprotroph","Probable","Corticioid-Gasteroid","NULL","On the ground, associated with rotten wood or plant debris (Cannon & Kirk 2007)","Cannon PF, Kirk PM. 2007. Fungal Families of the World. CAB International, Cambridge (ISBN: 978-0851998275)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1085","9e04da84af3f17edb670ba0d07b8f940","k__Fungi;p__Glomeromycota;c__Glomeromycetes;o__Glomerales;f__Glomeraceae;g__unidentified;s__unidentified",0.857142857142857,"Glomeraceae","1CB1CD2A-36B9-11D5-9548-00D0592D548C","82026","9","Symbiotroph","Arbuscular Mycorrhizal","Highly Probable","Microfungus","NULL","NULL","Redecker D, et al. 2013. Mycorrhiza 23:515-531 ((https://doi.org/10.1007/s00572-013-0486-y))",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1086","0649e77bc6dfda2b9aa72efb0bec4287","k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Onygenales;f__Ajellomycetaceae",0.9,"Ajellomycetaceae","1F4E3A3C-51CA-4A20-BC8C-AD66EA142552","82148","9","Pathotroph-Saprotroph","Animal Pathogen-Undefined Saprotroph","Probable","NULL","NULL","Facultative pathogens of human and other mammals, with saprobic phases colonizing soil, dung, dead wood etc., especially in arid conditions (Cannon & Kirk 2007); This family contains most of the serious (non-opportunistic) human pathogenic fungi, sometimes affecting healthy as well as immunocompromised people especially in the netropics (Cannon & Kirk 2007)","Cannon PF, Kirk PM. 2007. Fungal Families of the World. CAB International, Cambridge (ISBN: 978-0851998275)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1087","e6423232f14e2cccf0274cbff885059b","k__Fungi;p__Glomeromycota;c__Glomeromycetes;o__Glomerales;f__Glomeraceae;g__unidentified;s__unidentified",0.6,"Glomeraceae","1CB1CD2A-36B9-11D5-9548-00D0592D548C","82026","9","Symbiotroph","Arbuscular Mycorrhizal","Highly Probable","Microfungus","NULL","NULL","Redecker D, et al. 2013. Mycorrhiza 23:515-531 ((https://doi.org/10.1007/s00572-013-0486-y))",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1088","e1372441b9bef9793b74d9dd2a3b6584","k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Chaetothyriales;f__Herpotrichiellaceae",0.8,"Herpotrichiellaceae","1CB1CD37-36B9-11D5-9548-00D0592D548C","80856","9","Pathotroph-Saprotroph","Animal Pathogen-Fungal Parasite-Undefined Saprotroph","Probable","Facultative Yeast-Microfungus","NULL","Mostly saprobic on plants or other fungi, isolated from soil etc., and from medical sources (Cannon & Kirk 2007)","Cannon PF, Kirk PM. 2007. Fungal Families of the World. CAB International, Cambridge (ISBN: 978-0851998275)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1089","8aeb7bde2020075479c51307c44bdad3","k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Auriculariales;f__Hyaloriaceae;g__Myxarium",0.7,"Myxarium","1CB19502-36B9-11D5-9548-00D0592D548C","18106","13","Saprotroph","Undefined Saprotroph","Probable","NULL","NULL","NULL","Tedersoo L, et al. 2014. Science 346:e1256688 ((https://doi.org/10.1126/science.1256688))",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1090","1098160bd94962e0ef100fe033b6b13b","k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Agaricaceae",1,"Agaricaceae","1CB1CCAB-36B9-11D5-9548-00D0592D548C","80434","9","Saprotroph","Undefined Saprotroph","Probable","Agaricoid-Gasteroid-Secotioid","NULL","Primarily saprobes in grassland and woodland situations (Cannon & Kirk 2007)","Cannon PF, Kirk PM. 2007. Fungal Families of the World. CAB International, Cambridge (ISBN: 978-0851998275)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1091","1a1fe7c4b1f38f002b2aa4c1b2a3cd7c","k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Bolbitiaceae;g__Conocybe",0.9,"Bolbitiaceae","1CB1CCCD-36B9-11D5-9548-00D0592D548C","80522","9","Saprotroph","Dung Saprotroph-Plant Saprotroph-Soil Saprotroph","Probable","Agaricoid","NULL","On the soil, rotting vegetation, etc., sometimes associated with dung, animals nests etc. Most species are found in grassland, some are drought-adapted (Cannon & Kirk 2007)","Cannon PF, Kirk PM. 2007. Fungal Families of the World. CAB International, Cambridge (ISBN: 978-0851998275)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1092","a79f29976263b938a0014ac07e8d4eb5","k__Fungi;p__Glomeromycota;c__Glomeromycetes;o__Glomerales;f__Claroideoglomeraceae;g__Claroideoglomus;s__unidentified",1,"Glomerales","1CB1CE29-36B9-11D5-9548-00D0592D548C","90425","7","Symbiotroph","Arbuscular Mycorrhizal","Highly Probable","Microfungus","NULL","NULL","Redecker D, et al. 2013. Mycorrhiza 23:515-531 ((https://doi.org/10.1007/s00572-013-0486-y))",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1093","dda9ae546eb59108a1f3f97bc06f8bb4","k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Tricholomataceae",0.9,"Tricholomataceae","008764C7-3F16-4577-B343-C50EF7B78211","81487","9","Pathotroph-Symbiotroph","Ectomycorrhizal-Fungal Parasite","Probable","Agaricoid","NULL","Tricholoma species are ectomycorrhizal, occurring in coniferous and broadleaved forests (Cannon & Kirk 2007); T. sclerotoideum is parasitic on Helvella spp.","Cannon PF, Kirk PM. 2007. Fungal Families of the World. CAB International, Cambridge (ISBN: 978-0851998275)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1094","00db18b365fef706a0b63873393c9bf0","k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Sordariales;f__Lasiosphaeriaceae",0.7,"Lasiosphaeriaceae","1CB1CD4A-36B9-11D5-9548-00D0592D548C","80930","9","Saprotroph","Undefined Saprotroph","Probable","Microfungus","NULL","Saprobes found dung, soil and rotting vegetation (Cannon & Kirk 2007)","Cannon PF, Kirk PM. 2007. Fungal Families of the World. CAB International, Cambridge (ISBN: 978-0851998275)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1095","5da84a3221ceb7ec7b46c31331faf287","k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Tricholomataceae;g__Mycena",0.7,"Tricholomataceae","008764C7-3F16-4577-B343-C50EF7B78211","81487","9","Pathotroph-Symbiotroph","Ectomycorrhizal-Fungal Parasite","Probable","Agaricoid","NULL","Tricholoma species are ectomycorrhizal, occurring in coniferous and broadleaved forests (Cannon & Kirk 2007); T. sclerotoideum is parasitic on Helvella spp.","Cannon PF, Kirk PM. 2007. Fungal Families of the World. CAB International, Cambridge (ISBN: 978-0851998275)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0
"1096","1e470b2fb4e8ae6065da4b3cc0040e5d","k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Trichosphaeriales;f__Trichosphaeriaceae;g__Nigrospora",0.8,"Nigrospora","1CB19645-36B9-11D5-9548-00D0592D548C","9124","13","Saprotroph","Undefined Saprotroph","Probable","NULL","NULL","NULL","Tedersoo L, et al. 2014. Science 346:e1256688 ((https://doi.org/10.1126/science.1256688))",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0
"1097","25846a8c0bd5129062258248785565b9","k__Fungi;p__Ascomycota;c__Orbiliomycetes;o__Orbiliales;f__Orbiliaceae;g__Arthrobotrys",0.6,"Orbiliaceae","1CB19716-36B9-11D5-9548-00D0592D548C","81091","9","Saprotroph","Wood Saprotroph","Probable","Microfungus","NULL","Saprobic, found especially on wood in both wet and dry habitats. Many species are nematophagous, forming adhesive knobs, nets or ring-like traps in the presence of a food source; perhaps a strategy for life in low-nitrogen environments. There have been reports of associations with algae for a few species, but an established lichen association appears not to exist (Cannon & Kirk 2007)","Cannon PF, Kirk PM. 2007. Fungal Families of the World. CAB International, Cambridge (ISBN: 978-0851998275)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0
"1098","087b189014659fa7312aae75af6a513e","k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Onygenales;f__Gymnoascaceae",1,"Gymnoascaceae","1CB18C18-36B9-11D5-9548-00D0592D548C","80822","9","Saprotroph","Dung Saprotroph-Plant Saprotroph","Probable","Microfungus","NULL","Keratinophilic or cellulolytic, usually encountered as isolations from soil, dung, etc. (Cannon & Kirk 2007)","Cannon PF, Kirk PM. 2007. Fungal Families of the World. CAB International, Cambridge (ISBN: 978-0851998275)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,2,0,0,0,0,0,0,0
"1099","88b85947b5db0112262f7b757a965367","k__Fungi;p__Glomeromycota;c__Glomeromycetes;o__Glomerales;f__Glomeraceae",0.8,"Glomeraceae","1CB1CD2A-36B9-11D5-9548-00D0592D548C","82026","9","Symbiotroph","Arbuscular Mycorrhizal","Highly Probable","Microfungus","NULL","NULL","Redecker D, et al. 2013. Mycorrhiza 23:515-531 ((https://doi.org/10.1007/s00572-013-0486-y))",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0
"1100","2fda9e50c2252f2f8283695bd340d7f7","k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Diaporthales;f__Valsaceae;g__Cytospora",0.7,"Valsaceae","1CB1CDFB-36B9-11D5-9548-00D0592D548C","81514","9","Pathotroph-Saprotroph-Symbiotroph","Endophyte-Plant Pathogen-Undefined Saprotroph","Probable","Microfungus","NULL","Saprobes, endophytes and weak to virulent parasites of woody plants (Cannon & Kirk 2007)","Cannon PF, Kirk PM. 2007. Fungal Families of the World. CAB International, Cambridge (ISBN: 978-0851998275)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0
"1101","5eb146fbd78a6f2bbf48d7d5ed9b81bf","k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales;f__Myxotrichaceae;g__Oidiodendron",0.7,"Myxotrichaceae","1CB1CD78-36B9-11D5-9548-00D0592D548C","81054","9","Saprotroph-Symbiotroph","Ectomycorrhizal-Undefined Saprotroph","Probable","Microfungus","NULL","Many species are cellulolytic, occurring on paper, straw etc. Others are mycorrhizal associated with roots of Ericaceae and Epacridaceae (Cannon & Kirk 2007)","Cannon PF, Kirk PM. 2007. Fungal Families of the World. CAB International, Cambridge (ISBN: 978-0851998275)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0
"1102","2f0ef761186e49356b97df193f2f6612","k__Fungi;p__Glomeromycota;c__Glomeromycetes;o__Glomerales;f__Glomeraceae",0.9,"Glomeraceae","1CB1CD2A-36B9-11D5-9548-00D0592D548C","82026","9","Symbiotroph","Arbuscular Mycorrhizal","Highly Probable","Microfungus","NULL","NULL","Redecker D, et al. 2013. Mycorrhiza 23:515-531 ((https://doi.org/10.1007/s00572-013-0486-y))",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0
"1103","bb60f2ebf0713858a392b3cbe44dd5a8","k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Russulales;f__Peniophoraceae;g__Peniophora",0.8,"Peniophoraceae","1CB1CD8B-36B9-11D5-9548-00D0592D548C","81123","9","Pathotroph-Saprotroph","Plant Pathogen-Wood Saprotroph","Probable","Corticioid","White Rot","Most species are saprobic, causing rots of standing and fallen wood. Many species are adapted to xeric conditions, being able to grow on rapidly drying dead attached branches (Cannon & Kirk 2007)","Cannon PF, Kirk PM. 2007. Fungal Families of the World. CAB International, Cambridge (ISBN: 978-0851998275)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0
"1104","9c8bfc2675dcfe96079cff36225345ef","k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Chaetothyriales;f__Herpotrichiellaceae;g__unidentified;s__unidentified",0.6,"Herpotrichiellaceae","1CB1CD37-36B9-11D5-9548-00D0592D548C","80856","9","Pathotroph-Saprotroph","Animal Pathogen-Fungal Parasite-Undefined Saprotroph","Probable","Facultative Yeast-Microfungus","NULL","Mostly saprobic on plants or other fungi, isolated from soil etc., and from medical sources (Cannon & Kirk 2007)","Cannon PF, Kirk PM. 2007. Fungal Families of the World. CAB International, Cambridge (ISBN: 978-0851998275)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0
"1105","474612e2e0619801c337ff1fb7677d9c","k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Chaetosphaeriales;f__Chaetosphaeriaceae;g__Thozetella",0.8,"Chaetosphaeriaceae","A2975E8A-801C-4A1F-9099-3C1B24D8A295","82100","9","Saprotroph","Plant Saprotroph-Wood Saprotroph","Probable","Microfungus","NULL","Saprobes associated with decaying woody and herbaceous plant material, including timber and timber products in damp buildings (Cannon & Kirk 2007)","Cannon PF, Kirk PM. 2007. Fungal Families of the World. CAB International, Cambridge (ISBN: 978-0851998275)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0,0
"1106","41f45ac76a1b19bf23741c4abb1aa87b","k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Venturiales;f__Venturiaceae",0.777777777777778,"Venturiaceae","1CB1CDFC-36B9-11D5-9548-00D0592D548C","81516","9","Pathotroph-Saprotroph-Symbiotroph","Endophyte-Plant Pathogen-Undefined Saprotroph","Probable","Microfungus","NULL","Mostly endophytes and weak parasites of aerial plant parts, including bark and wood, leaf and fruit tissue; rarely biotrophic. Little is known except for the important pathogens (Cannon & Kirk 2007)","Cannon PF, Kirk PM. 2007. Fungal Families of the World. CAB International, Cambridge (ISBN: 978-0851998275)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0
"1107","5a4037cc906a6a7a4facab5c2c39cb8b","k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Agaricaceae",0.9,"Agaricaceae","1CB1CCAB-36B9-11D5-9548-00D0592D548C","80434","9","Saprotroph","Undefined Saprotroph","Probable","Agaricoid-Gasteroid-Secotioid","NULL","Primarily saprobes in grassland and woodland situations (Cannon & Kirk 2007)","Cannon PF, Kirk PM. 2007. Fungal Families of the World. CAB International, Cambridge (ISBN: 978-0851998275)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0
"1108","6b51067ec28034ae2a5aff449f8661a3","k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Chaetothyriales;f__Herpotrichiellaceae",0.9,"Herpotrichiellaceae","1CB1CD37-36B9-11D5-9548-00D0592D548C","80856","9","Pathotroph-Saprotroph","Animal Pathogen-Fungal Parasite-Undefined Saprotroph","Probable","Facultative Yeast-Microfungus","NULL","Mostly saprobic on plants or other fungi, isolated from soil etc., and from medical sources (Cannon & Kirk 2007)","Cannon PF, Kirk PM. 2007. Fungal Families of the World. CAB International, Cambridge (ISBN: 978-0851998275)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0
"1109","0f1e2727deae11087f42eef33b057f15","k__Fungi;p__Glomeromycota",1,"Glomeromycota","6BD6B1A8-52D1-47DE-9145-3BE3B3012D1F","90511","3","Symbiotroph","Arbuscular Mycorrhizal","Highly Probable","NULL","NULL","NULL","Redecker D, et al. 2013. Mycorrhiza 23:515-531 ((https://doi.org/10.1007/s00572-013-0486-y))",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0
"1110","02b67b93f128c080b79015c2d92ba4fd","k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Agaricaceae;g__Leucoagaricus",0.6,"Agaricaceae","1CB1CCAB-36B9-11D5-9548-00D0592D548C","80434","9","Saprotroph","Undefined Saprotroph","Probable","Agaricoid-Gasteroid-Secotioid","NULL","Primarily saprobes in grassland and woodland situations (Cannon & Kirk 2007)","Cannon PF, Kirk PM. 2007. Fungal Families of the World. CAB International, Cambridge (ISBN: 978-0851998275)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0
